date,open,high,low,close,volume,dividends,stock_splits,coin
2023-08-23 00:00:00+00:00,4.420626163482666,4.52926778793335,4.384713172912598,4.488097190856934,101919596,0.0,0.0,DOT
2023-08-24 00:00:00+00:00,4.488243103027344,4.513967037200928,4.3792338371276855,4.421586990356445,89023517,0.0,0.0,DOT
2023-08-25 00:00:00+00:00,4.421728134155273,4.487390041351318,4.367269992828369,4.486454010009766,94505373,0.0,0.0,DOT
2023-08-26 00:00:00+00:00,4.486580848693848,4.509414196014404,4.479504108428955,4.504439830780029,64094464,0.0,0.0,DOT
2023-08-27 00:00:00+00:00,4.504368782043457,4.534092903137207,4.469480037689209,4.4923930168151855,72388709,0.0,0.0,DOT
2023-08-28 00:00:00+00:00,4.492269992828369,4.612860202789307,4.429403781890869,4.606011867523193,106679076,0.0,0.0,DOT
2023-08-29 00:00:00+00:00,4.606246948242188,4.793432235717773,4.5445661544799805,4.672861099243164,151248371,0.0,0.0,DOT
2023-08-30 00:00:00+00:00,4.673511028289795,4.676996231079102,4.528356075286865,4.536325931549072,97826997,0.0,0.0,DOT
2023-08-31 00:00:00+00:00,4.536424160003662,4.537136077880859,4.249265193939209,4.2694501876831055,154667296,0.0,0.0,DOT
2023-09-01 00:00:00+00:00,4.269524097442627,4.292116165161133,4.165602207183838,4.215832233428955,120746799,0.0,0.0,DOT
2023-09-02 00:00:00+00:00,4.215987205505371,4.270141124725342,4.210272789001465,4.261870861053467,69668222,0.0,0.0,DOT
2023-09-03 00:00:00+00:00,4.262034893035889,4.297564029693604,4.237326145172119,4.261632919311523,67945949,0.0,0.0,DOT
2023-09-04 00:00:00+00:00,4.2613959312438965,4.313476085662842,4.2016119956970215,4.253158092498779,92578305,0.0,0.0,DOT
2023-09-05 00:00:00+00:00,4.253232955932617,4.296285152435303,4.210845947265625,4.25672721862793,79724505,0.0,0.0,DOT
2023-09-06 00:00:00+00:00,4.256875038146973,4.272676944732666,4.1936469078063965,4.269389152526856,89409575,0.0,0.0,DOT
2023-09-07 00:00:00+00:00,4.269509792327881,4.30176305770874,4.236167907714844,4.286739826202393,91550865,0.0,0.0,DOT
2023-09-08 00:00:00+00:00,4.286993026733398,4.32417106628418,4.218163967132568,4.249898910522461,91436484,0.0,0.0,DOT
2023-09-09 00:00:00+00:00,4.249749183654785,4.272861957550049,4.239682197570801,4.239696025848389,55876925,0.0,0.0,DOT
2023-09-10 00:00:00+00:00,4.239596843719482,4.239596843719482,4.11767578125,4.151950836181641,93614703,0.0,0.0,DOT
2023-09-11 00:00:00+00:00,4.151889801025391,4.151889801025391,3.92180609703064,3.987119913101196,150489930,0.0,0.0,DOT
2023-09-12 00:00:00+00:00,3.987102031707764,4.083702087402344,3.9715230464935294,3.98692798614502,119246327,0.0,0.0,DOT
2023-09-13 00:00:00+00:00,3.987334966659546,4.0675950050354,3.955518960952759,4.002867221832275,110074342,0.0,0.0,DOT
2023-09-14 00:00:00+00:00,4.002845764160156,4.086883068084717,3.9804799556732178,4.058725833892822,104617463,0.0,0.0,DOT
2023-09-15 00:00:00+00:00,4.058772087097168,4.1686692237854,4.051912784576416,4.141959190368652,92364607,0.0,0.0,DOT
2023-09-16 00:00:00+00:00,4.141647815704346,4.222272872924805,4.14108419418335,4.185608863830566,78607121,0.0,0.0,DOT
2023-09-17 00:00:00+00:00,4.1855292320251465,4.18734884262085,4.060370922088623,4.074597835540772,69631309,0.0,0.0,DOT
2023-09-18 00:00:00+00:00,4.074344158172607,4.217761993408203,4.031318187713623,4.108242988586426,107466794,0.0,0.0,DOT
2023-09-19 00:00:00+00:00,4.10826301574707,4.163175106048584,4.087499141693115,4.156241893768311,98635960,0.0,0.0,DOT
2023-09-20 00:00:00+00:00,4.156310081481934,4.166062831878662,4.086917877197266,4.1399030685424805,94604882,0.0,0.0,DOT
2023-09-21 00:00:00+00:00,4.139848232269287,4.161034107208252,4.00815486907959,4.013978958129883,96861726,0.0,0.0,DOT
2023-09-22 00:00:00+00:00,4.014036178588867,4.035163879394531,3.9965779781341553,4.019402027130127,83094041,0.0,0.0,DOT
2023-09-23 00:00:00+00:00,4.019329071044922,4.0361199378967285,4.005505084991455,4.03253984451294,60313482,0.0,0.0,DOT
2023-09-24 00:00:00+00:00,4.032537937164307,4.056786060333252,3.9850940704345694,3.990195035934448,66771867,0.0,0.0,DOT
2023-09-25 00:00:00+00:00,3.990417003631592,4.086166858673096,3.972742080688477,4.064115047454834,99085397,0.0,0.0,DOT
2023-09-26 00:00:00+00:00,4.0640177726745605,4.087615966796875,3.993155002593994,4.014101028442383,91992477,0.0,0.0,DOT
2023-09-27 00:00:00+00:00,4.013868808746338,4.069361209869385,3.9710500240325928,3.990726947784424,75472569,0.0,0.0,DOT
2023-09-28 00:00:00+00:00,3.9906959533691406,4.094013214111328,3.9849870204925537,4.074660778045654,83423727,0.0,0.0,DOT
2023-09-29 00:00:00+00:00,4.074631214141846,4.1127119064331055,4.063875198364258,4.077261924743652,74285652,0.0,0.0,DOT
2023-09-30 00:00:00+00:00,4.077208995819092,4.115923881530762,4.074866771697998,4.105618000030518,51458101,0.0,0.0,DOT
2023-10-01 00:00:00+00:00,4.1054768562316895,4.279936790466309,4.103879928588867,4.261009216308594,82943342,0.0,0.0,DOT
2023-10-02 00:00:00+00:00,4.26078987121582,4.297646045684815,4.103481769561768,4.123762130737305,115298155,0.0,0.0,DOT
2023-10-03 00:00:00+00:00,4.123037815093994,4.159029960632324,4.056303977966309,4.074246883392334,59966101,0.0,0.0,DOT
2023-10-04 00:00:00+00:00,4.074286937713623,4.075450897216797,3.9947140216827393,4.047316074371338,73143922,0.0,0.0,DOT
2023-10-05 00:00:00+00:00,4.047331809997559,4.072004795074463,4.010641098022461,4.022737979888916,56530006,0.0,0.0,DOT
